id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,application_type
1038060,1267974,16000,16000,16000, 60 months,15.96%,388.75,C,C5,MGM Resorts Aviation,7 years,MORTGAGE,61000,Verified,11-Dec,Current,n,debt_consolidation,Loan20,890xx,NV,20.52,0,Dec-95,710,714,1,71,,14,0,13990,67.30%,27,f,1162.71,1162.71,22108.14,22108.14,14837.29,7270.85,0,0,0,16-Sep,388.75,16-Oct,16-Sep,749,745,INDIVIDUAL
1038229,1268129,35000,35000,35000, 36 months,19.03%,1283.5,E,E2,Beaufort LLC,6 years,RENT,200000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Consolidation Loan,237xx,VA,4.18,0,Nov-94,680,684,0,52,,8,0,13645,91.60%,19,f,0,0,46205.59827,46205.6,35000,11205.6,0,0,0,14-Dec,1306.62,,16-Sep,604,600,INDIVIDUAL
1038223,1268122,4500,4500,4500, 36 months,6.62%,138.17,A,A2,Kimpton Hotels & Restaurants- Jackson 20,2 years,RENT,42000,Not Verified,11-Nov,Fully Paid,n,wedding,Ring Loan,223xx,VA,25.17,0,Feb-95,745,749,2,,,10,0,24868,39.70%,24,f,0,0,4804.416925,4804.42,4500,304.42,0,0,0,13-May,1359.35,,14-Apr,794,790,INDIVIDUAL
1038222,1268121,12000,12000,11950, 60 months,19.03%,311.49,E,E2,SUNOCO INC,5 years,RENT,80000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,125xx,NY,17.16,0,1-Mar,670,674,2,,,9,0,15405,65.80%,22,f,0,0,16852.02764,16781.81,12000,4852.03,0,0,0,14-Jul,7535.54,,16-Sep,519,515,INDIVIDUAL
1038041,1267953,20000,20000,19200, 36 months,7.90%,625.81,A,A4,Hitran Corp.,10+ years,MORTGAGE,120000,Verified,11-Nov,Fully Paid,n,medical,personal loan,088xx,NJ,5.22,0,Mar-81,810,814,1,,,10,0,531,0.60%,28,f,0,0,22528.96085,21627.8,20000,2528.96,0,0,0,14-Dec,640.34,,16-Jul,739,735,INDIVIDUAL
1038012,1267920,10000,10000,10000, 36 months,10.65%,325.74,B,B2,Urban beat dance,4 years,RENT,45000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Credit Card Loan,600xx,IL,19.28,0,3-Sep,715,719,2,,,8,0,9695,69.20%,28,f,0,0,11573.6608,11573.66,10000,1573.66,0,0,0,14-Feb,3442,,16-Sep,579,575,INDIVIDUAL
1038010,1267918,20000,20000,20000, 60 months,19.42%,523.45,E,E3,Shoppers,10+ years,MORTGAGE,48000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt consolidation,173xx,PA,16.2,0,May-99,695,699,1,,113,5,1,13224,96.50%,9,f,0,0,29186.01199,29186.01,20000,9186.01,0,0,0,14-Dec,10874.91,,16-Aug,669,665,INDIVIDUAL
1038001,1267709,28000,28000,27975, 60 months,20.89%,755.77,F,F1,Lodi Memorial Hospital,2 years,RENT,80000,Verified,11-Dec,Current,n,debt_consolidation,LendingClub,959xx,CA,18.77,0,2-Nov,680,684,1,,,11,0,16824,90.50%,19,f,2202.57,2200.56,43050.29,43011.95,25797.43,17252.86,0,0,0,16-Sep,755.77,16-Oct,16-Sep,679,675,INDIVIDUAL
1037993,1267701,4000,4000,3750, 36 months,10.65%,130.3,B,B2,Social Security Administration,10+ years,MORTGAGE,90000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,PAYOFF TSP,940xx,CA,9.57,0,3-Jan,690,694,0,,,13,0,17051,81.40%,27,f,0,0,4504.491081,4222.96,4000,504.49,0,0,0,13-Jun,2294.74,,15-Mar,714,710,INDIVIDUAL
1037964,1267673,12000,12000,11900, 36 months,6.03%,365.23,A,A1,Cummins Power Generation,4 years,RENT,75000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Consolidation,551xx,MN,11.68,0,5-Mar,775,779,2,,,14,0,11703,22.20%,26,f,0,0,13148.13786,13038.57,12000,1148.14,0,0,0,14-Dec,370.41,,15-May,764,760,INDIVIDUAL
1037956,1267855,12000,12000,12000, 36 months,16.77%,426.47,D,D2,DELL,4 years,RENT,98000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,786xx,TX,6.22,0,4-Feb,665,669,2,52,,6,0,18151,89%,12,f,0,0,14220.46346,14220.46,12000,2220.46,0,0,0,13-Apr,7832.27,,13-Apr,669,665,INDIVIDUAL
1037951,1267849,20000,20000,19650, 36 months,13.49%,678.61,C,C1,Reliant Rehabilitation,1 year,MORTGAGE,118560,Verified,11-Nov,Fully Paid,n,credit_card,Better Interest Rate,752xx,TX,10.54,0,Apr-92,715,719,2,,,22,0,24605,31.40%,63,f,0,0,24223.32227,23799.41,20000,4223.32,0,0,0,14-May,5255.81,,15-May,694,690,INDIVIDUAL
1037882,1267778,8000,8000,8000, 36 months,7.90%,250.33,A,A4,Garden of Life,2 years,RENT,72000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Pay Off Credit Cards Loan,641xx,MO,6.4,0,Mar-93,745,749,2,,,5,0,19531,45.10%,9,f,0,0,8966.368838,8966.37,8000,966.37,0,0,0,14-Jun,13.05,,14-Aug,699,695,INDIVIDUAL
1037889,1267785,35000,35000,34925, 60 months,18.64%,901.01,E,E1,Cedars Sinai,3 years,RENT,140000,Verified,11-Dec,Current,n,credit_card,credit card,900xx,CA,12,0,Oct-84,715,719,1,,,12,0,30999,75.30%,20,f,2632.48,2626.73,51332.35,51222.58,32367.51,18964.84,0,0,0,16-Sep,901.01,16-Oct,16-Sep,734,730,INDIVIDUAL
1037880,1267776,20000,20000,19375, 36 months,11.71%,661.52,B,B3,Oracle,3 years,MORTGAGE,120000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation,760xx,TX,17.33,0,Oct-90,705,709,0,,,15,0,47136,79.20%,30,f,0,0,23801.90047,23058.09,20000,3801.9,0,0,0,14-Nov,682.01,,16-Sep,689,685,INDIVIDUAL
1037891,1267787,20000,20000,20000, 36 months,12.42%,668.31,B,B4,,7 years,RENT,77000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,303xx,GA,20.06,0,Aug-89,715,719,1,79,,12,0,18868,62.50%,38,f,0,0,24058.95805,24058.96,20000,4058.96,0,0,0,14-Dec,688.17,,16-Jul,539,535,INDIVIDUAL
1037841,1267735,3500,3500,3500, 36 months,7.90%,109.52,A,A4,Hand & Stone,3 years,MORTGAGE,60000,Not Verified,11-Nov,Fully Paid,n,home_improvement,Home Improvement Loan,281xx,NC,8.1,0,7-May,725,729,0,26,,6,0,3426,3.40%,11,f,0,0,3721.519333,3721.52,3500,221.52,0,0,0,12-Nov,2628.94,,12-Nov,759,755,INDIVIDUAL
1037730,1267633,5000,5000,5000, 36 months,13.49%,169.66,C,C1,Birmingham Covington School,4 years,OWN,36000,Source Verified,11-Nov,Charged Off,n,wedding,wedds,480xx,MI,14.33,0,8-Aug,680,684,0,,,6,0,3989,72.50%,8,f,0,0,1429.8,1429.8,763.95,422.64,0,243.21,2.31,12-Aug,170,,12-Dec,499,0,INDIVIDUAL
1037873,1267769,1300,1300,1300, 36 months,14.27%,44.61,C,C2,CDM Media,4 years,RENT,60000,Not Verified,11-Dec,Charged Off,n,moving,Moving Loan,968xx,HI,7.8,0,4-Feb,695,699,1,,,7,0,7676,97.80%,8,f,0,0,796.46,796.46,541.96,211.31,0,43.19,0.5,13-May,44.61,,16-Sep,579,575,INDIVIDUAL
1036474,1266349,7500,7500,7500, 36 months,15.27%,260.99,C,C4,Hennepin County Medical Center,4 years,RENT,45000,Source Verified,11-Nov,Fully Paid,n,credit_card,Credit Card payoff ,554xx,MN,6.51,0,2-Oct,670,674,2,35,,7,0,7534,64.30%,24,f,0,0,9395.309999,9395.31,7500,1895.31,0,0,0,15-Jan,272.69,,15-May,659,655,INDIVIDUAL
1037683,1267589,7800,7800,7800, 36 months,8.90%,247.68,A,A5,Coca Cola  ,10+ years,MORTGAGE,117000,Source Verified,11-Nov,Fully Paid,n,medical,Medical Emergency,300xx,GA,17.39,0,Jan-98,715,719,0,,,16,0,64406,69.10%,32,f,0,0,8313.880361,8313.88,7800,513.88,0,0,0,12-Oct,6088.95,,16-Sep,674,670,INDIVIDUAL
1037844,1267738,6925,6925,6925, 36 months,11.71%,229.06,B,B3,Yes Graphics Printing Co.,6 years,RENT,25000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation,970xx,OR,21.74,0,1-Mar,680,684,0,,,7,0,11588,87.80%,15,f,0,0,8245.778111,8245.78,6925,1320.78,0,0,0,14-Dec,236.77,,16-Sep,779,775,INDIVIDUAL
1037470,1267363,12800,12800,12800, 36 months,13.49%,434.31,C,C1,Borden Insurance,10+ years,OWN,80000,Not Verified,11-Nov,Fully Paid,n,credit_card,Credit payoff,783xx,TX,18.43,1,Oct-93,690,694,1,22,,6,0,13412,69.50%,16,f,0,0,15328.78261,15328.78,12800,2528.78,0,0,0,14-Jan,4920.54,,16-Sep,674,670,INDIVIDUAL
1037646,1267549,15000,15000,15000, 36 months,15.27%,521.97,C,C4,r.murphy co.,10+ years,RENT,48000,Not Verified,11-Nov,Charged Off,n,debt_consolidation,finacial freedom loan,014xx,MA,18.63,0,Jun-00,685,689,1,,,13,0,12313,88.60%,17,f,0,0,4371.72,4371.72,2404.31,1243.81,0,723.6,7.07,12-Jul,521.97,,16-Sep,654,650,INDIVIDUAL
1037793,1267486,8000,8000,8000, 36 months,12.69%,268.36,B,B5,Stanford University,6 years,MORTGAGE,40800,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,944xx,CA,7.44,0,4-Jul,700,704,1,,,5,0,5522,42.50%,9,f,0,0,9660.901021,9660.9,8000,1660.9,0,0,0,14-Dec,281.54,,15-Jan,649,645,INDIVIDUAL
1037813,1267507,5375,5375,5375, 36 months,12.69%,180.31,B,B5,THE PANTRY,5 years,RENT,18000,Not Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,282xx,NC,17,0,6-Jul,665,669,0,,,9,0,5631,60.30%,10,f,0,0,6490.875488,6490.88,5375,1115.88,0,0,0,14-Dec,186.95,,15-Mar,649,645,INDIVIDUAL
1037640,1267541,2500,2500,2500, 36 months,12.69%,83.87,B,B5,Springleaf Financial Services,< 1 year,RENT,42500,Source Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Consolidation,970xx,OR,13.5,0,2-Feb,670,674,0,37,,6,0,15444,84.80%,21,f,0,0,3018.975054,3018.98,2500,518.98,0,0,0,14-Dec,91.88,,16-Sep,699,695,INDIVIDUAL
1037801,1267494,17625,17625,17625, 36 months,8.90%,559.66,A,A5,UT System Med Foundation,1 year,RENT,45000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,770xx,TX,24.67,0,Feb-98,735,739,1,,,18,0,11148,44.50%,51,f,0,0,19926.26315,19926.26,17625,2301.26,0,0,0,14-Feb,5953.91,,16-Apr,699,695,INDIVIDUAL
1037812,1267506,6000,6000,6000, 36 months,15.27%,208.79,C,C4,United States Navy,10+ years,MORTGAGE,66000,Verified,11-Nov,Charged Off,n,other,Home Improvement/Christmas,233xx,VA,23.38,0,Nov-00,660,664,3,35,,9,0,1297,11.60%,37,f,0,0,2914.94,2914.94,2010.01,904.93,0,0,0,13-Feb,208.79,,16-Sep,569,565,INDIVIDUAL
1037805,1267498,7100,7100,7100, 36 months,12.42%,237.25,B,B4,"H&T Seafood Inc,",< 1 year,OWN,24000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Loan,917xx,CA,17.65,0,6-Mar,685,689,1,,,14,0,10218,79.20%,15,f,0,0,8474.261098,8474.26,7100,1374.26,0,0,0,14-May,1837.2,,16-Jan,719,715,INDIVIDUAL
1037608,1267308,20000,20000,19950, 60 months,16.77%,494.59,D,D2,WINDY GATES,10+ years,RENT,110000,Verified,11-Dec,Current,n,debt_consolidation,Debt Consolidation Loan,112xx,NY,5.5,0,Mar-95,725,729,1,,,5,0,16096,92.50%,16,f,1480.79,1477.09,28127.46,28057.12,18519.22,9608.24,0,0,0,16-Sep,494.59,16-Oct,16-Sep,629,625,INDIVIDUAL
1036416,1266088,2800,2800,2800, 36 months,10.65%,91.21,B,B2,Autozone,2 years,MORTGAGE,90000,Not Verified,11-Dec,Fully Paid,n,medical,medical bills ,306xx,GA,18.83,1,Aug-87,705,709,2,10,,8,0,2309,52.50%,27,f,0,0,3283.349552,3283.35,2800,483.35,0,0,0,14-Dec,95.87,,16-Sep,704,700,INDIVIDUAL
1037188,1266879,14000,14000,14000, 60 months,20.89%,377.89,F,F1,Thermadyne,3 years,MORTGAGE,158000,Not Verified,11-Dec,Fully Paid,n,credit_card,Consolidation Loan,761xx,TX,20.04,2,Dec-00,660,664,1,9,,13,0,5987,87.30%,30,f,0,0,17797.36408,17797.36,14000,3797.36,0,0,0,13-May,11757.75,,16-Sep,669,665,INDIVIDUAL
1037763,1267456,12000,12000,12000, 36 months,7.51%,373.33,A,A3,Baxter Auto Parts,4 years,RENT,32000,Not Verified,11-Nov,Fully Paid,n,credit_card,Ditch the Cards,984xx,WA,19.05,0,Apr-00,740,744,1,,,11,0,10521,51.70%,22,f,0,0,13439.86924,13439.87,12000,1439.87,0,0,0,14-Dec,385.01,,16-Sep,759,755,INDIVIDUAL
1037540,1267432,6625,6625,6625, 36 months,12.69%,222.24,B,B5,FedCap Home Care,3 years,RENT,24947.3,Not Verified,11-Nov,Charged Off,n,credit_card,Pay Off Credit Cards,100xx,NY,21.55,0,Apr-97,685,689,1,,,12,0,11475,77.40%,20,f,0,0,2439.91,2439.91,1761.95,677.96,0,0,0,12-Nov,222.24,,16-Sep,624,620,INDIVIDUAL
1037546,1267438,14675,14675,14675, 36 months,12.69%,492.28,B,B5,Roanoke City Public Schools,7 years,MORTGAGE,40000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,241xx,VA,16.95,0,Oct-99,690,694,3,,,8,0,24715,52.80%,13,f,0,0,15814.55974,15814.56,14675,1139.56,0,0,0,12-Aug,12376.68,,16-Sep,799,795,INDIVIDUAL
1037354,1267250,15000,15000,15000, 36 months,11.71%,496.14,B,B3,Sony Music Entertainment,7 years,RENT,74000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,100xx,NY,15.97,0,1-Mar,710,714,0,,,7,0,13132,56.60%,14,f,0,0,17861.02099,17861.02,15000,2861.02,0,0,0,14-Dec,515.63,,14-Dec,709,705,INDIVIDUAL
1034681,1264277,12000,12000,12000, 36 months,7.90%,375.49,A,A4,GE,3 years,RENT,70000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Getting It Done,913xx,CA,11.09,0,Jan-96,740,744,0,,,22,0,9718,10.20%,42,f,0,0,13517.35861,13517.36,12000,1517.36,0,0,0,14-Dec,384.36,,16-Apr,834,830,INDIVIDUAL
1035024,1264634,13000,13000,13000, 36 months,8.90%,412.8,A,A5,Automatic Data Processing,8 years,RENT,44100,Not Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,917xx,CA,25.12,0,Apr-97,730,734,1,40,,14,0,12842,66.50%,29,f,0,0,14860.46115,14860.46,13000,1860.46,0,0,0,14-Dec,420.12,,16-Jul,699,695,INDIVIDUAL
1035030,1264640,12000,12000,12000, 36 months,10.65%,390.88,B,B2,"Collins, Butler & Co., P.C.",10+ years,RENT,55000,Not Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Payoff,737xx,OK,16.87,0,Aug-95,730,734,1,,,5,0,21047,70.60%,23,f,0,0,13977.02172,13977.02,12000,1977.02,0,0,0,14-May,3046.99,,14-May,749,745,INDIVIDUAL
1037304,1267199,10000,10000,10000, 36 months,16.29%,353.01,D,D1,Four Seasons Agency of Hawaii,10+ years,RENT,35000,Source Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,968xx,HI,5.76,0,Nov-00,665,669,3,57,,6,0,7550,84.80%,18,f,0,0,12708.07476,12708.07,10000,2708.07,0,0,0,14-Dec,358.63,,16-Sep,664,660,INDIVIDUAL
1037492,1260948,11550,11550,11550, 36 months,16.77%,410.47,D,D2,HESC,10+ years,RENT,83954,Not Verified,11-Nov,Fully Paid,n,credit_card,Better rate,121xx,NY,10.65,0,Oct-98,660,664,2,,,14,0,26454,79.20%,23,f,0,0,12960.75665,12960.76,11550,1410.76,0,0,0,12-Dec,3454.31,,16-Sep,624,620,INDIVIDUAL
1037313,1267209,6000,6000,6000, 36 months,8.90%,190.52,A,A5,Joint Industray Board,4 years,OWN,100000,Source Verified,11-Nov,Fully Paid,n,home_improvement,HOME IMPROVMENT,100xx,NY,8.32,0,Jun-97,705,709,0,74,,5,0,9844,53.80%,16,f,0,0,6858.690043,6858.69,6000,858.69,0,0,0,14-Dec,197.28,,14-Dec,709,705,INDIVIDUAL
965286,1169304,35000,35000,34900.56962, 60 months,18.64%,901.01,E,E1,Moody's Investors Service,6 years,MORTGAGE,248000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,110xx,NY,6.17,0,Apr-93,715,719,2,,,14,0,89144,83.90%,29,f,0,0,53957.13994,53783.65,35000,18957.14,0,0,0,16-Aug,4370.24,,16-Aug,779,775,INDIVIDUAL
1037462,1267355,9000,9000,9000, 36 months,16.77%,319.85,D,D2,"alfred haber distribution, inc.",10+ years,RENT,160000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,relief,076xx,NJ,9.94,2,Oct-99,660,664,0,17,,14,0,16143,81.50%,28,f,0,0,11501.22333,11501.22,9000,2501.22,0,0,0,14-Oct,959,,16-Sep,694,690,INDIVIDUAL
1037419,1267109,12000,12000,12000, 60 months,14.65%,283.28,C,C3,Dover Downs Hotel and Casino,1 year,RENT,35000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Bye bye high interest,199xx,DE,22.18,0,2-Mar,705,709,1,,,7,0,9145,69.30%,9,f,0,0,15749.03933,15749.04,12000,3749.04,0,0,0,14-Aug,6968.39,,16-Sep,579,575,INDIVIDUAL
1037268,1267162,28000,28000,27975, 36 months,7.90%,876.13,A,A4,Citrix Systems Inc.,8 years,MORTGAGE,82000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Everything Paid,300xx,GA,4.77,0,Sep-00,750,754,3,,,6,0,15173,69%,14,f,0,0,31540.56308,31512.4,28000,3540.56,0,0,0,14-Dec,886.5,,14-Dec,779,775,INDIVIDUAL
1037258,1267152,17400,17400,17400, 60 months,14.65%,410.76,C,C3,Fairless Citgo,4 years,MORTGAGE,43000,Source Verified,11-Dec,Charged Off,n,debt_consolidation,outta debt soon,190xx,PA,11.25,0,Jan-96,730,734,1,,,6,0,11576,69.70%,17,f,0,0,14785.02,14785.02,8898.28,5886.74,0,0,0,14-Dec,410.76,,16-Sep,614,610,INDIVIDUAL
1037260,1267154,13000,13000,12975, 36 months,6.03%,395.67,A,A1,FG Products Inc,10+ years,MORTGAGE,73000,Not Verified,11-Nov,Fully Paid,n,credit_card,Lending Club refi,548xx,WI,5.34,0,Aug-91,780,784,3,,,7,0,11039,55.80%,23,f,0,0,14188.97104,14161.68,13000,1188.97,0,0,0,14-May,3115.3,,16-Sep,829,825,INDIVIDUAL
1037404,1267095,14000,14000,14000, 60 months,13.49%,322.07,C,C1,bed bath and beyond,5 years,OWN,30000,Not Verified,11-Dec,Current,n,debt_consolidation,Debt Consolidation Loan,443xx,OH,19.44,0,Feb-92,715,719,0,,,7,0,14253,92%,20,f,953.28,953.28,18343.17,18343.17,13046.72,5296.45,0,0,0,16-Sep,322.07,16-Oct,16-Sep,624,620,INDIVIDUAL
1037251,1267145,17000,17000,16975, 36 months,13.49%,576.82,C,C1,Commonwealth of Kentucky,5 years,RENT,37000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Credit card consolidation,410xx,KY,15.73,0,Oct-00,715,719,1,,,7,0,17465,91.40%,29,f,0,0,18222.37409,18195.58,17000,1222.37,0,0,0,12-Jul,13772.05,,12-Jul,764,760,INDIVIDUAL
1032220,1261681,6000,6000,6000, 36 months,14.65%,206.97,C,C3,chavant Inc.,4 years,RENT,30000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,087xx,NJ,15.68,0,Feb-96,665,669,1,,,11,0,2427,22.30%,14,f,0,0,7468.19217,7468.19,6000,1453.19,15,0,0,15-Jan,5.93,,16-Sep,599,595,INDIVIDUAL
1037375,1267066,20000,20000,20000, 36 months,10.65%,651.47,B,B2,Harlem Village Academies,< 1 year,RENT,65000,Verified,11-Nov,Fully Paid,n,credit_card,New life,100xx,NY,6.72,0,1-Oct,720,724,0,,,13,0,11983,67%,20,f,0,0,23452.69,23452.69,20000,3452.69,0,0,0,14-Dec,663.1,,14-Dec,589,585,INDIVIDUAL
1037231,1267125,1100,1100,1100, 36 months,14.65%,37.95,C,C3,Ariens,5 years,MORTGAGE,36000,Not Verified,11-Nov,Charged Off,n,vacation,Air,541xx,WI,12.2,0,Jul-98,670,674,2,27,,9,0,15876,87.20%,42,f,0,0,151.48,151.48,99.68,51.8,0,0,0,12-Apr,37.95,,16-Sep,579,575,INDIVIDUAL
1036925,1266811,10000,10000,10000, 36 months,7.90%,312.91,A,A4,United Parcel Service,4 years,RENT,75000,Source Verified,11-Nov,Fully Paid,n,wedding,wedding,088xx,NJ,7.5,0,6-Apr,730,734,0,,,7,0,5911,31.40%,13,f,0,0,10480.52687,10480.53,10000,480.53,0,0,0,12-Aug,8293.72,,14-Jan,749,745,INDIVIDUAL
1037197,1266888,7000,7000,7000, 36 months,9.91%,225.58,B,B1,UC Santa Barbara,5 years,RENT,54008,Verified,11-Nov,Fully Paid,n,debt_consolidation,Wedding & Debt Consolidation,931xx,CA,8.64,0,6-May,695,699,0,,,11,0,11823,58.80%,12,f,0,0,8120.656545,8120.66,7000,1120.66,0,0,0,14-Dec,234.59,,15-Jan,584,580,INDIVIDUAL
1037371,1093605,14000,14000,14000, 36 months,10.65%,456.03,B,B2,US GOV,2 years,MORTGAGE,85000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Consolidate after home purchase & repair,961xx,CA,17.39,0,2-Jul,720,724,2,,,6,0,11483,82%,15,f,0,0,16202.15771,16202.16,14000,2202.16,0,0,0,14-Feb,4804.36,,16-Jun,719,715,INDIVIDUAL
1037146,1267038,5000,5000,5000, 36 months,6.62%,153.52,A,A2,Comprehensive Accounting Services,10+ years,MORTGAGE,54000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,481xx,MI,13.91,0,Oct-89,765,769,2,26,,16,0,1848,5.40%,35,f,0,0,5526.650852,5526.65,5000,526.65,0,0,0,14-Dec,162.6,,14-Dec,699,695,INDIVIDUAL
1037135,1267027,8500,8500,8500, 36 months,6.62%,260.99,A,A2,JPMorgan Chase Bank,4 years,MORTGAGE,84000,Source Verified,11-Nov,Fully Paid,n,credit_card,Credit card payoff,959xx,CA,17.21,0,Aug-92,735,739,0,,,19,0,31503,55%,59,f,0,0,9395.284232,9395.28,8500,895.28,0,0,0,14-Dec,276.87,,14-Dec,799,795,INDIVIDUAL
940393,1161144,19750,19750,19725, 60 months,16.77%,488.4,D,D2,Kaiser Permanente,5 years,MORTGAGE,66500,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consoladation,956xx,CA,14.29,0,Sep-93,700,704,2,,,12,0,5888,69.30%,29,f,0,0,23718.38139,23688.36,19750,3968.38,0,0,0,13-Sep,91.72,,13-Sep,784,780,INDIVIDUAL
1017500,1245676,21000,21000,21000, 36 months,10.65%,684.04,B,B2,Hempstead ISD,6 years,MORTGAGE,53004,Verified,11-Dec,Fully Paid,n,other,Home Improvement,770xx,TX,2.06,0,Nov-00,720,724,0,,,6,0,4643,25.30%,30,f,0,0,24017.83338,24017.83,21000,3017.83,0,0,0,13-Oct,9664.59,,13-Oct,739,735,INDIVIDUAL
1036945,1266833,15000,15000,15000, 60 months,18.64%,386.15,E,E1,FMC Inc.,6 years,OWN,50000,Verified,11-Dec,Charged Off,n,credit_card,Credit Card Payoff,614xx,IL,13.34,0,Feb-00,675,679,0,,,12,0,16158,65.20%,17,f,0,0,6561.47,6561.47,2943,3597.92,0,20.55,0,13-May,386.15,,16-Sep,584,580,INDIVIDUAL
1036916,1266802,12000,12000,12000, 36 months,6.62%,368.45,A,A2,"FileTrail, Inc.",6 years,RENT,71151,Not Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,926xx,CA,18.57,0,Jun-80,730,734,0,,,12,0,15725,80.60%,25,f,0,0,13261.93452,13261.93,12000,1261.93,0,0,0,14-Nov,752.24,,16-May,694,690,INDIVIDUAL
1036941,1266829,9000,9000,9000, 36 months,7.51%,280,A,A3,Newport News Shipbuilding,7 years,MORTGAGE,125000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Manage Money,234xx,VA,9.16,0,Apr-89,735,739,1,,,10,0,19268,51.60%,27,f,0,0,10079.89329,10079.89,9000,1079.89,0,0,0,14-Dec,294.95,,16-Sep,654,650,INDIVIDUAL
1034139,1264123,18000,18000,18000, 36 months,18.64%,656.54,E,E1,"Medical interventions, also Phoenix phys",10+ years,RENT,180000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Freedom ,347xx,FL,11.95,0,Apr-96,660,664,0,33,,8,0,13363,94.10%,32,f,0,0,23677.45001,23677.45,18000,5677.45,0,0,0,15-Jan,504.86,,15-Jan,609,605,INDIVIDUAL
1036932,1266819,10000,10000,10000, 36 months,14.27%,343.09,C,C2,Fidelity Investments,6 years,MORTGAGE,300000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Short Term,018xx,MA,5.65,1,Feb-95,675,679,3,3,,7,0,7955,69.20%,22,f,0,0,12351.20109,12351.2,10000,2351.2,0,0,0,14-Dec,358.47,,16-Sep,644,640,INDIVIDUAL
1036928,1266814,7000,7000,6973.193955, 36 months,8.90%,222.28,A,A5,zoll medical corp,10+ years,MORTGAGE,35000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation,018xx,MA,12.45,1,Sep-94,715,719,1,21,79,12,1,9859,35.90%,20,f,0,0,8001.771113,7968.45,7000,1001.77,0,0,0,14-Dec,229.41,,15-Mar,679,675,INDIVIDUAL
1036923,1266809,8000,8000,8000, 36 months,16.29%,282.41,D,D1,us postal service,10+ years,RENT,63000,Source Verified,11-Nov,Fully Paid,n,credit_card,refinance personal loan,331xx,FL,14.57,0,Dec-83,665,669,2,59,,16,0,8380,81.50%,20,f,0,0,10166.43757,10166.44,8000,2166.44,0,0,0,14-Dec,286.28,,15-Oct,644,640,INDIVIDUAL
1037033,1266918,26000,26000,25950, 60 months,19.03%,674.89,E,E2,U.S. COAST GUARD,10+ years,RENT,72000,Verified,11-Dec,Charged Off,n,debt_consolidation,DEBT FREE,206xx,MD,22.22,0,2-Jan,675,679,1,,,9,0,22279,81.40%,21,f,0,0,30561.93,30503.55,13061.84,11872.64,0,5627.45,1012.941,15-Jan,674.89,,16-Sep,614,610,INDIVIDUAL
